mms,title,lds19,publisher,format,genre,lds03,trove_note,trove_url,place_x,placename,place_y,corrected,possible,placename_corrected,placename_upper,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,feature_order
9910349793607636,"Sun (Melbourne, Vic. : 1921) | The sun.",1921-1924,"Melbourne : J. Wesley Potter, Printer",v. ; 23 cm.,,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910346833607636,The Woodend star [microform].,1888-1942,"Woodend, Vic. : Roydhouse & Pirani",v.,Newspapers,Australia--Victoria--Woodend,,,Australia--Victoria--Woodend,Woodend,,,,Woodend,WOODEND,VIC,MACEDON RANGES SHIRE,103386.0,Woodend,REGISTERED,LOCB,LOCALITY,144.534963,-37.3691319,103372.0,1.0
9910346303607636,The Age large print weekly.,1976-1979,Melbourne : David Syme & Co. Ltd.,4 v. ; 41 cm.,,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910346293607636,The Age large print.,1979-1982,Melbourne : David Syme & Co. Ltd.,v. ; 41 cm.,,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910346263607636,Aasvogel.,1973-1982,"Churchill, Vic. : Gippsland Institute of Advanced Education Union",v. : ill. ; 45 cm.,,Australia--Victoria--Churchill,,,Australia--Victoria--Churchill,Churchill,,,,Churchill,CHURCHILL,VIC,LATROBE CITY,100752.0,CHURCHILL,REGISTERED,LOCB,LOCALITY,146.4218131,-38.315375,100738.0,1.0
9910345773607636,"The Corryong courier [microform] : a pastoral, agricultural, and mining gazette.",1892-1945,"Corryong, Vic. : Harold H. Parnaby",v. : ill. ; 45-63 cm.,Newspapers,Australia--Victoria--Corryong,"Issues available online Jan. 8, 1914-Dec. 19, 1918",http://nla.gov.au/nla.news-title548,Australia--Victoria--Corryong,Corryong,,,,Corryong,CORRYONG,VIC,TOWONG SHIRE,100850.0,CORRYONG,REGISTERED,LOCB,LOCALITY,147.8994491,-36.1855012,100836.0,1.0
9910345743607636,The Corryong courier and Walwa district news.,1946-1960,"Corryong, Vic. : W. McClure",v. : ill. ; 44-67 cm.,Newspapers,Australia--Victoria--Corryong,,,Australia--Victoria--Corryong,Corryong,,,,Corryong,CORRYONG,VIC,TOWONG SHIRE,100850.0,CORRYONG,REGISTERED,LOCB,LOCALITY,147.8994491,-36.1855012,100836.0,1.0
9910345193607636,Kaniva and Lillimur courier and Serviceton gazette.,1888-1890,Kaniva Vic. : J. Walker,v.,Newspapers,Australia--Victoria--Kaniva,,,Australia--Victoria--Kaniva,Kaniva,,,,Kaniva,KANIVA,VIC,WEST WIMMERA SHIRE,101604.0,KANIVA,REGISTERED,LOCB,LOCALITY,141.2585929,-36.3793467,101590.0,1.0
9910341313607636,The Melbourne weekly.,1992-2000,"East Melbourne, Vic. : The Text Newspaper Company",v. : col. ill. ; 42 cm.,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910336803607636,The Eaglehawk times.,1993-2003,"Eaglehawk, Vic. : Eaglehawk Times",v. ; 41 cm.,Newspapers,Australia--Victoria--Eaglehawk,,,Australia--Victoria--Eaglehawk,Eaglehawk,,,,Eaglehawk,EAGLEHAWK,VIC,GREATER BENDIGO CITY,101056.0,EAGLEHAWK,REGISTERED,LOCB,LOCALITY,144.2651397,-36.708102,101042.0,1.0
9910329653607636,Kyabram free press (1958) | Kyabram free press [microform].,1958-,"Kyabram, Vic. : Kyabram Free Press",v.,Newspapers,Australia--Victoria--Kyabram,,,Australia--Victoria--Kyabram,Kyabram,,,,Kyabram,KYABRAM,VIC,GREATER SHEPPARTON CITY,101734.0,KYABRAM,REGISTERED,LOCB,LOCALITY,145.067729,-36.356584,101720.0,1.0
9910329153607636,"Heartbalm (Melbourne, Vic.) | Heartbalm.",2000-2000,Danella P/L.,v. : ill. (col.) ; 41 cm.,Periodicals | Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910326593607636,Lang Lang guardian [microform].,1902-1918,"Lang Lang, Vic. : V.P. Nind",v.,Newspapers,Australia--Victoria--Lang Lang,,,Australia--Victoria--Lang Lang,Lang Lang,,,,Lang Lang,LANG LANG,VIC,SOUTH GIPPSLAND SHIRE,101791.0,LANG LANG,REGISTERED,LOCB,LOCALITY,145.6181531,-38.2996911,101777.0,1.0
9910326443607636,Lang Lang guardian.,1902-1918,"Lang Lang, Vic. : V.P. Nind",v.,Newspapers,Australia--Victoria--Lang Lang,,,Australia--Victoria--Lang Lang,Lang Lang,,,,Lang Lang,LANG LANG,VIC,SOUTH GIPPSLAND SHIRE,101791.0,LANG LANG,REGISTERED,LOCB,LOCALITY,145.6181531,-38.2996911,101777.0,1.0
9910325953607636,Stonnington leader.,2000-2020,"Hawthorn, Vic. : Stonnington Leader",v. ; 31-41 cm.,Newspapers,Australia--Victoria--Stonnington,,,Australia--Victoria--Stonnington,Stonnington,Australia--Victoria--Stonnington,Stonnington City,,Stonnington City,STONNINGTON CITY,VIC,STONNINGTON CITY,25282.0,STONNINGTON CITY,REGISTERED,LGA,LOCAL GOVERNMENT AREA,145.0345892,-37.8573479,30494.0,2.0
9910322403607636,Kerang observer and North-Western advocate.,1885-1890,"Kerang, Vic. : W.J. Davey",v. ; 60 cm.,Newspapers,Australia--Victoria--Kerang,,,Australia--Victoria--Kerang,Kerang,,,,Kerang,KERANG,VIC,GANNAWARRA SHIRE,101641.0,Kerang,REGISTERED,LOCB,LOCALITY,143.9477028,-35.7240926,101627.0,1.0
9910318833607636,The independent trader.,1991-1991,"Hastings, Vic. : Independent News Pty. Ltd.",volumes : illustrations ; 41 cm,Newspapers,Australia--Victoria--Hastings,,,Australia--Victoria--Hastings,Hastings,,,,Hastings,HASTINGS,VIC,MORNINGTON PENINSULA SHIRE,101429.0,HASTINGS,REGISTERED,LOCB,LOCALITY,145.187154,-38.2980043,101415.0,1.0
9910318653607636,Shangmao shenghuo = Chinese business life : de chan  yi min  sheng yi  jian kang  lu you  yu le,1999-2001,Melbourne Vic. : Australian Chinese Age,volumes : illustrations ; 41 cm,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910314353607636,"Hastings independent (Hastings, Vic.) | The Hastings independent.",1991-1999,"Hastings, Vic. : Independent News Pty. Ltd.",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Hastings,,,Australia--Victoria--Hastings,Hastings,,,,Hastings,HASTINGS,VIC,MORNINGTON PENINSULA SHIRE,101429.0,HASTINGS,REGISTERED,LOCB,LOCALITY,145.187154,-38.2980043,101415.0,1.0
9910314343607636,The Frankston independent.,1991-1999,Frankston Vic. : Independent Newspaper Group,v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Frankston,,,Australia--Victoria--Frankston,Frankston,,,,Frankston,FRANKSTON,VIC,FRANKSTON CITY,101201.0,FRANKSTON,REGISTERED,LOCB,LOCALITY,145.1414278,-38.150865,101187.0,1.0
9910312303607636,Ho Syndikalistēs = The Unionist.,1963-199u,East Melbourne Vic. : G. Filopoulos for the Syndicalistis Committee,v. : ill. ; 44-51 cm.,Newspapers | Periodicals,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910311793607636,Warragul news and South Gippsland representative.,1887-1893,"Warragul, Vic. : Henry Barnes, Proprietor",v. ; 68 x 52 cm.,Newspapers,Australia--Victoria--Warragul,,,Australia--Victoria--Warragul,Warragul,,,,Warragul,WARRAGUL,VIC,BAW BAW SHIRE,103234.0,WARRAGUL,REGISTERED,LOCB,LOCALITY,145.9271766,-38.1493146,103220.0,1.0
9910311783607636,"New guardian (Warragul, Vic.) | The new guardian.",196u-1974,"Warragul, Vic. : A.A. Pettitt Pty. Ltd. ",v. ; 58 cm.,Newspapers,Australia--Victoria--Warragul,,,Australia--Victoria--Warragul,Warragul,,,,Warragul,WARRAGUL,VIC,BAW BAW SHIRE,103234.0,WARRAGUL,REGISTERED,LOCB,LOCALITY,145.9271766,-38.1493146,103220.0,1.0
9910311773607636,The Warragul guardian.,1895-1960,"Warragul, Vic. : W.B. Harvey",v. ; 58 cm.,Newspapers,Australia--Victoria--Warragul,,http://nla.gov.au/nla.news-title139,Australia--Victoria--Warragul,Warragul,,,,Warragul,WARRAGUL,VIC,BAW BAW SHIRE,103234.0,WARRAGUL,REGISTERED,LOCB,LOCALITY,145.9271766,-38.1493146,103220.0,1.0
9910311733607636,Warragul guardian and West Gippsland advertiser.,1894-1894,Warragul Vic. : W.B. Harvey & W. Chappell,v. ; 58 cm.,Newspapers,Australia--Victoria--Warragul,,http://nla.gov.au/nla.news-title138,Australia--Victoria--Warragul,Warragul,,,,Warragul,WARRAGUL,VIC,BAW BAW SHIRE,103234.0,WARRAGUL,REGISTERED,LOCB,LOCALITY,145.9271766,-38.1493146,103220.0,1.0
9910311713607636,Warragul guardian and Buln Buln and Narracan shire advocate.,1879-1894,"Warragul, Vic. : Nind Bros.",v.,Newspapers,Australia--Victoria--Warragul,,http://nla.gov.au/nla.news-title137,Australia--Victoria--Warragul,Warragul,,,,Warragul,WARRAGUL,VIC,BAW BAW SHIRE,103234.0,WARRAGUL,REGISTERED,LOCB,LOCALITY,145.9271766,-38.1493146,103220.0,1.0
9910311683607636,The Australian Israelite = Ha-Israʾeli.,1871-1875,"Melbourne, Vic. : Walker, May & Co",,Periodicals | Newspapers,Australia--Victoria--Melbourne,,http://nla.gov.au/nla.news-title1706,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910311613607636,"Western mail (Warrnambool, Vic.) | The Western mail.",1907-1912,Warrnambool Vic. : W.P. Thompson,v. ; 52 cm.,Newspapers,Australia--Victoria--Warrnambool,,,Australia--Victoria--Warrnambool,Warrnambool,,,,Warrnambool,WARRNAMBOOL,VIC,MOYNE SHIRE,103247.0,Warrnambool,REGISTERED,LOCB,LOCALITY,142.5348634,-38.3508321,103233.0,1.0
9910310863607636,"Plexus (Bundoora, Vic.) | Plexus.",1979-1982,"Bundoora, Vic. : Media Collective for Preston Institute S.R.C.",18 v. : ill. ; 41 cm.,Periodicals | Newspapers,Australia--Victoria--Bundoora,,,Australia--Victoria--Bundoora,Bundoora,,,,Bundoora,BUNDOORA,VIC,DAREBIN CITY,100569.0,BUNDOORA,REGISTERED,LOCB,LOCALITY,145.0478688,-37.7117171,100555.0,1.0
9910310833607636,Rabelais.,1967-,"Bundoora, Vic. : La Trobe University",v. : ill. ; 46 cm.,Newspapers | Periodicals,Australia--Victoria--Bundoora,,,Australia--Victoria--Bundoora,Bundoora,,,,Bundoora,BUNDOORA,VIC,DAREBIN CITY,100569.0,BUNDOORA,REGISTERED,LOCB,LOCALITY,145.0478688,-37.7117171,100555.0,1.0
9910308873607636,"Weekly news (Melbourne, Vic.) | The weekly news.",1869-18uu,Melbourne : W.H. Williams,v. ; 42 cm.,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910308053607636,"Age (Melbourne, Vic.) | The Age.",1854-,"South Melbourne, Vic. : Francis Cooke",v. : ill. ; 42-60 cm.,Newspapers | Periodicals,Australia--Victoria--Melbourne,,http://trove.nla.gov.au/ndp/del/title/809,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910305713607636,The royal mail budget.,1910-1911,"Melbourne, Vic. : A.H.C. Jackson",v. ; 32cm.,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910305703607636,The weekly pastime : an up-to-date chronicle of current events.,1910-1911,Melbourne : J.R. Wynne,v. ; 32 cm.,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910303863607636,Wangaratta chronicle [microform].,1884-1937,"Wangaratta, Vic. : George Maxwell",v.,Newspapers,Australia--Victoria--Wangaratta,,,Australia--Victoria--Wangaratta,Wangaratta,,,,Wangaratta,WANGARATTA,VIC,WANGARATTA RURAL CITY,103214.0,Wangaratta,REGISTERED,LOCB,LOCALITY,146.318538,-36.3653494,103200.0,1.0
9910303853607636,Ringwood & Croydon chronicle.,19uu-19uu,"Lilydale, Vic. H.G. Pettit.",volumes ; 64 cm.,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Croydon | Australia--Victoria--Warburton | Australia--Victoria--Lilydale,"Issues available online August 7, 1914-December 20, 1918",http://nla.gov.au/nla.news-title329,Australia--Victoria--Ringwood,Ringwood,,,,Ringwood,RINGWOOD,VIC,MAROONDAH CITY,102622.0,RINGWOOD,REGISTERED,LOCB,LOCALITY,145.2306303,-37.8113836,102608.0,1.0
9910303853607636,Ringwood & Croydon chronicle.,19uu-19uu,"Lilydale, Vic. H.G. Pettit.",volumes ; 64 cm.,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Croydon | Australia--Victoria--Warburton | Australia--Victoria--Lilydale,"Issues available online August 7, 1914-December 20, 1918",http://nla.gov.au/nla.news-title329,Australia--Victoria--Croydon,Croydon,,,,Croydon,CROYDON,VIC,MAROONDAH CITY,100891.0,CROYDON,REGISTERED,LOCB,LOCALITY,145.2815043,-37.79132,100877.0,1.0
9910303853607636,Ringwood & Croydon chronicle.,19uu-19uu,"Lilydale, Vic. H.G. Pettit.",volumes ; 64 cm.,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Croydon | Australia--Victoria--Warburton | Australia--Victoria--Lilydale,"Issues available online August 7, 1914-December 20, 1918",http://nla.gov.au/nla.news-title329,Australia--Victoria--Warburton,Warburton,,,,Warburton,WARBURTON,VIC,YARRA RANGES SHIRE,103224.0,WARBURTON,REGISTERED,LOCB,LOCALITY,145.6899266,-37.7338171,103210.0,1.0
9910303853607636,Ringwood & Croydon chronicle.,19uu-19uu,"Lilydale, Vic. H.G. Pettit.",volumes ; 64 cm.,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Croydon | Australia--Victoria--Warburton | Australia--Victoria--Lilydale,"Issues available online August 7, 1914-December 20, 1918",http://nla.gov.au/nla.news-title329,Australia--Victoria--Lilydale,Lilydale,,,,Lilydale,LILYDALE,VIC,YARRA RANGES SHIRE,101843.0,Lilydale,REGISTERED,LOCB,LOCALITY,145.3619186,-37.7549528,101829.0,1.0
9910301393607636,The South Melbourne star.,1900-1903,South Melbourne Vic. : W. Callander,v. ; 65 cm.,Newspapers,Australia--Victoria--South Melbourne,,,Australia--Victoria--South Melbourne,South Melbourne,,,,South Melbourne,SOUTH MELBOURNE,VIC,PORT PHILLIP CITY,102781.0,SOUTH MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9560611,-37.8340449,102767.0,1.0
9910300613607636,Juke.,1975-1994,Melbourne : Thomas W. Williams and Associates,v. : ill. ; 44 cm.,,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910290893607636,"The Mansfield independent mining, agricultural, pastoral and commercial advertiser [microform].",1869-18uu,"Mansfield, Vic. : Mansfield Historical Society Inc and Mansfield Courier Pty Ltd",10 microfiches.,,Australia--Victoria--Mansfield,,,Australia--Victoria--Mansfield,Mansfield,,,,Mansfield,MANSFIELD,VIC,MANSFIELD SHIRE,101954.0,MANSFIELD,REGISTERED,LOCB,LOCALITY,146.0974793,-37.0491812,101940.0,1.0
9910290643607636,Gisborne gazette (1892) | The Gisborne gazette [microform].,1892-1965,"Gisborne, Vic. : William James Harrington",v.,Newspapers,Australia--Victoria--Gisborne,,,Australia--Victoria--Gisborne,Gisborne,,,,Gisborne,GISBORNE,VIC,MACEDON RANGES SHIRE,101256.0,Gisborne,REGISTERED,LOCB,LOCALITY,144.57149,-37.505492,101242.0,1.0
9910290453607636,The Avoca mail [microform].,1863-1981,Avoca Vic. : John F. Paten,v.,newspapers | Newspapers,Australia--Victoria--Avoca,,,Australia--Victoria--Avoca,Avoca,,,,Avoca,AVOCA,VIC,PYRENEES SHIRE,100213.0,AVOCA,REGISTERED,LOCB,LOCALITY,143.4729,-37.069603,100199.0,1.0
9910289133607636,Loddon Valley courier and farmer's advocate.,1919-1920,Tarnagulla Vic. : Loddon Valley Courier and Farmer's Advocate,v.,Newspapers,Australia--Victoria--Tarnagulla,,,Australia--Victoria--Tarnagulla,Tarnagulla,,,,Tarnagulla,TARNAGULLA,VIC,LODDON SHIRE,102944.0,Tarnagulla,REGISTERED,LOCB,LOCALITY,143.832444,-36.7754413,102930.0,1.0
9910289123607636,Loddon Valley courier and farmer's advocate [microform].,1919-1920,Tarnagulla Vic. : Loddon Valley Courier and Farmer's Advocate,v.,Newspapers,Australia--Victoria--Tarnagulla,,,Australia--Victoria--Tarnagulla,Tarnagulla,,,,Tarnagulla,TARNAGULLA,VIC,LODDON SHIRE,102944.0,Tarnagulla,REGISTERED,LOCB,LOCALITY,143.832444,-36.7754413,102930.0,1.0
9910287573607636,High country times.,199u-2008,Mansfield Vic. : Victorian Country Times Pty. Ltd.,v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Mansfield,,,Australia--Victoria--Mansfield,Mansfield,,,,Mansfield,MANSFIELD,VIC,MANSFIELD SHIRE,101954.0,MANSFIELD,REGISTERED,LOCB,LOCALITY,146.0974793,-37.0491812,101940.0,1.0
9910284703607636,"City weekly (Melbourne, Vic.) | The City weekly.",1997-2008,Melbourne : City Publishing,v. : col. ill. ; 31-34 cm.,Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910281923607636,Highland times.,1999-2001,"Trentham, Vic. : Blue Mount Pub.",v. ; 41 cm.,Newspapers,Australia--Victoria--Trentham,,,Australia--Victoria--Trentham,Trentham,,,,Trentham,TRENTHAM,VIC,HEPBURN SHIRE,103094.0,TRENTHAM,REGISTERED,LOCB,LOCALITY,144.3331222,-37.3717356,103080.0,1.0
9910281773607636,Melton express telegraph.,19uu-2010,Melton Vic. : Melton Express Telegraph,v. ; 41 cm.,Newspapers,Australia--Victoria--Melton,,,Australia--Victoria--Melton,Melton,,,,Melton,MELTON,VIC,MELTON CITY,102003.0,Melton,REGISTERED,LOCB,LOCALITY,144.6128066,-37.6778432,101989.0,1.0
9910281443607636,Melbourne star observer : MSO.,1998-2000,"Fitzroy, Vic. : Oz Media Pty. Ltd.",v. : ill. ; 41 cm.,Periodicals | Newspapers,Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9910274773607636,Standard (Springvale - Noble Park - Clayton ed.) | The standard.,1963-1964,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Cheltenham,Cheltenham,,,,Cheltenham,CHELTENHAM,VIC,KINGSTON CITY,100728.0,CHELTENHAM,REGISTERED,LOCB,LOCALITY,145.0693543,-37.9634085,100714.0,1.0
9910274773607636,Standard (Springvale - Noble Park - Clayton ed.) | The standard.,1963-1964,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Springvale,Springvale,,,,Springvale,SPRINGVALE,VIC,GREATER DANDENONG CITY,102802.0,SPRINGVALE,REGISTERED,LOCB,LOCALITY,145.16192,-37.9441295,102788.0,1.0
9910274773607636,Standard (Springvale - Noble Park - Clayton ed.) | The standard.,1963-1964,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Clayton,Clayton,,,,Clayton,CLAYTON,VIC,MONASH CITY,100761.0,CLAYTON,REGISTERED,LOCB,LOCALITY,145.1295744,-37.9152557,100747.0,1.0
9910274773607636,Standard (Springvale - Noble Park - Clayton ed.) | The standard.,1963-1964,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Noble Park,Noble Park,,,,Noble Park,NOBLE PARK,VIC,GREATER DANDENONG CITY,102360.0,NOBLE PARK,REGISTERED,LOCB,LOCALITY,145.1777858,-37.9659754,102346.0,1.0
9910274673607636,Clayton-Springvale-Noble Park standard.,1956-1960,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Cheltenham,Cheltenham,,,,Cheltenham,CHELTENHAM,VIC,KINGSTON CITY,100728.0,CHELTENHAM,REGISTERED,LOCB,LOCALITY,145.0693543,-37.9634085,100714.0,1.0
9910274673607636,Clayton-Springvale-Noble Park standard.,1956-1960,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Springvale,Springvale,,,,Springvale,SPRINGVALE,VIC,GREATER DANDENONG CITY,102802.0,SPRINGVALE,REGISTERED,LOCB,LOCALITY,145.16192,-37.9441295,102788.0,1.0
9910274673607636,Clayton-Springvale-Noble Park standard.,1956-1960,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Clayton,Clayton,,,,Clayton,CLAYTON,VIC,MONASH CITY,100761.0,CLAYTON,REGISTERED,LOCB,LOCALITY,145.1295744,-37.9152557,100747.0,1.0
9910274673607636,Clayton-Springvale-Noble Park standard.,1956-1960,"Cheltenham, Vic. : Standard Newspapers Pty. Ltd.",v. ; 43 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Springvale | Australia--Victoria--Clayton | Australia--Victoria--Noble Park,,,Australia--Victoria--Noble Park,Noble Park,,,,Noble Park,NOBLE PARK,VIC,GREATER DANDENONG CITY,102360.0,NOBLE PARK,REGISTERED,LOCB,LOCALITY,145.1777858,-37.9659754,102346.0,1.0
9910274483607636,The western times and Portland chronicle.,1865-18uu,Portland Vic. : G. Patmore,v. ; 44-63 cm.,Newspapers,Australia--Victoria--Portland,,,Australia--Victoria--Portland,Portland,,,,Portland,PORTLAND,VIC,GLENELG SHIRE,102544.0,Portland,REGISTERED,LOCB,LOCALITY,141.6029863,-38.3591434,102530.0,1.0
9910272953607636,The Korong times and farmer's advocate [microform].,19uu-1920,Korong Vale Vic. : H.H. Turnley,v.,Newspapers,Australia--Victoria--Korong Vale,,,Australia--Victoria--Korong Vale,Korong Vale,,,,Korong Vale,KORONG VALE,VIC,LODDON SHIRE,101716.0,KORONG VALE,REGISTERED,LOCB,LOCALITY,143.7063496,-36.3641652,101702.0,1.0
9910272893607636,The Korong times and farmer's advocate.,19uu-1920,Korong Vale Vic. : H.H. Turnley,v.,Newspapers,Australia--Victoria--Korong Vale,,,Australia--Victoria--Korong Vale,Korong Vale,,,,Korong Vale,KORONG VALE,VIC,LODDON SHIRE,101716.0,KORONG VALE,REGISTERED,LOCB,LOCALITY,143.7063496,-36.3641652,101702.0,1.0
9910271793607636,Benalla ensign (1988) | Benalla ensign.,1988-,"Benalla, Vic. : Benalla Ensign",v. ; 43 cm.,,Australia--Victoria--Benalla,,,Australia--Victoria--Benalla,Benalla,,,,Benalla,BENALLA,VIC,BENALLA RURAL CITY,100344.0,BENALLA,REGISTERED,LOCB,LOCALITY,146.00681,-36.571096,100330.0,1.0
9910271763607636,The Lancefield mercury and West Bourke agricultural record.,1874-1965,"Lancefield, Vic. : A. Beavan & J. Little",v.,Newspapers,Australia--Victoria--Lancefield,,,Australia--Victoria--Lancefield,Lancefield,,,,Lancefield,LANCEFIELD,VIC,MACEDON RANGES SHIRE,101785.0,LANCEFIELD,REGISTERED,LOCB,LOCALITY,144.7164184,-37.259374,101771.0,1.0
9910271693607636,Ballarat news.,19uu-2013,"Ballarat, Vic. : Ballarat News",v. ; 43 cm.,Newspapers,Australia--Victoria--Ballarat,,,Australia--Victoria--Ballarat,Ballarat,,,,Ballarat,BALLARAT,VIC,BALLARAT CITY,1051.0,BALLARAT,REGISTERED,PRSH,PARISH OR HUNDRED,143.8793118,-37.5323479,325.0,4.0
9910271653607636,"Alpine observer (Bright, Vic. : 1954) | The alpine observer.",1954-1994,"Bright, Vic. : J. Stephens",v.,,Australia--Victoria--Bright,,,Australia--Victoria--Bright,Bright,,,,Bright,BRIGHT,VIC,ALPINE SHIRE,100495.0,BRIGHT,REGISTERED,LOCB,LOCALITY,147.0318952,-36.7025925,100481.0,1.0
9910271563607636,The Alpine observer and North-Eastern herald.,18uu-1954,Bright Vic. : T.C. Kaighin,v.,Newspapers,Australia--Victoria--Bright,,,Australia--Victoria--Bright,Bright,,,,Bright,BRIGHT,VIC,ALPINE SHIRE,100495.0,BRIGHT,REGISTERED,LOCB,LOCALITY,147.0318952,-36.7025925,100481.0,1.0
